Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events ≤ t,-16,0.18145275115966797,11.0
Sum of contribution of events > t,-17,1.4269659519195557,11.0
Sum of contribution of events ≤ t,-17,0.12944912910461426,11.0
Sum of contribution of events > t,-18,1.4975626468658447,11.0
Sum of contribution of events ≤ t,-18,0.058852434158325195,11.0
Sum of contribution of events > t,-19,1.55641508102417,11.0
Sum of contribution of events ≤ t,-19,0.0,11.0
Sum of contribution of events > t,0,4.76837158203125e-07,12.0
Sum of contribution of events ≤ t,0,1.6010799407958984,12.0
Sum of contribution of events > t,-1,0.08211946487426758,12.0
Sum of contribution of events ≤ t,-1,1.518960952758789,12.0
Sum of contribution of events > t,-2,0.5246841907501221,12.0
Sum of contribution of events ≤ t,-2,1.0763962268829346,12.0
Sum of contribution of events > t,-3,0.6822445392608643,12.0
Sum of contribution of events ≤ t,-3,0.9188358783721924,12.0
Sum of contribution of events > t,-4,0.7877118587493896,12.0
Sum of contribution of events ≤ t,-4,0.813368558883667,12.0
Sum of contribution of events > t,-5,0.8768737316131592,12.0
Sum of contribution of events ≤ t,-5,0.7242066860198975,12.0
Sum of contribution of events > t,-6,0.9436028003692627,12.0
Sum of contribution of events ≤ t,-6,0.657477617263794,12.0
Sum of contribution of events > t,-7,1.0020201206207275,12.0
Sum of contribution of events ≤ t,-7,0.5990602970123291,12.0
Sum of contribution of events > t,-8,1.0601446628570557,12.0
Sum of contribution of events ≤ t,-8,0.540935754776001,12.0
Sum of contribution of events > t,-9,1.1067359447479248,12.0
Sum of contribution of events ≤ t,-9,0.49434447288513184,12.0
Sum of contribution of events > t,-10,1.154062032699585,12.0
Sum of contribution of events ≤ t,-10,0.4470183849334717,12.0
Sum of contribution of events > t,-11,1.2009685039520264,12.0
Sum of contribution of events ≤ t,-11,0.4001119136810303,12.0
Sum of contribution of events > t,-12,1.2464854717254639,12.0
Sum of contribution of events ≤ t,-12,0.3545949459075928,12.0
Sum of contribution of events > t,-13,1.291208028793335,12.0
Sum of contribution of events ≤ t,-13,0.3098723888397217,12.0
Sum of contribution of events > t,-14,1.3383886814117432,12.0
Sum of contribution of events ≤ t,-14,0.2626917362213135,12.0
Sum of contribution of events > t,-15,1.383899211883545,12.0
Sum of contribution of events ≤ t,-15,0.21718120574951172,12.0
Sum of contribution of events > t,-16,1.416640043258667,12.0
Sum of contribution of events ≤ t,-16,0.18444037437438965,12.0
Sum of contribution of events > t,-17,1.4556517601013184,12.0
Sum of contribution of events ≤ t,-17,0.14542865753173828,12.0
Sum of contribution of events > t,-18,1.5205576419830322,12.0
Sum of contribution of events ≤ t,-18,0.08052277565002441,12.0
Sum of contribution of events > t,-19,1.6010799407958984,12.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,12.0
Sum of contribution of events > t,0,-4.76837158203125e-07,13.0
Sum of contribution of events ≤ t,0,1.5361032485961914,13.0
Sum of contribution of events > t,-1,0.11326360702514648,13.0
Sum of contribution of events ≤ t,-1,1.4228391647338867,13.0
Sum of contribution of events > t,-2,0.5365359783172607,13.0
Sum of contribution of events ≤ t,-2,0.9995667934417725,13.0
Sum of contribution of events > t,-3,0.7134926319122314,13.0
Sum of contribution of events ≤ t,-3,0.8226101398468018,13.0
Sum of contribution of events > t,-4,0.7910544872283936,13.0
Sum of contribution of events ≤ t,-4,0.7450482845306396,13.0
Sum of contribution of events > t,-5,0.8551428318023682,13.0
Sum of contribution of events ≤ t,-5,0.680959939956665,13.0
Sum of contribution of events > t,-6,0.9185445308685303,13.0
Sum of contribution of events ≤ t,-6,0.6175582408905029,13.0
Sum of contribution of events > t,-7,0.9685909748077393,13.0
Sum of contribution of events ≤ t,-7,0.567511796951294,13.0
Sum of contribution of events > t,-8,1.016817331314087,13.0
Sum of contribution of events ≤ t,-8,0.5192854404449463,13.0
Sum of contribution of events > t,-9,1.0678784847259521,13.0
Sum of contribution of events ≤ t,-9,0.46822428703308105,13.0
Sum of contribution of events > t,-10,1.1089084148406982,13.0
Sum of contribution of events ≤ t,-10,0.42719435691833496,13.0
Sum of contribution of events > t,-11,1.1517665386199951,13.0
Sum of contribution of events ≤ t,-11,0.3843362331390381,13.0
Sum of contribution of events > t,-12,1.195626974105835,13.0
Sum of contribution of events ≤ t,-12,0.34047579765319824,13.0
Sum of contribution of events > t,-13,1.2378437519073486,13.0
Sum of contribution of events ≤ t,-13,0.29825901985168457,13.0
Sum of contribution of events > t,-14,1.2819550037384033,13.0
Sum of contribution of events ≤ t,-14,0.2541477680206299,13.0
Sum of contribution of events > t,-15,1.3239936828613281,13.0
Sum of contribution of events ≤ t,-15,0.21210908889770508,13.0
Sum of contribution of events > t,-16,1.3676612377166748,13.0
Sum of contribution of events ≤ t,-16,0.1684415340423584,13.0
Sum of contribution of events > t,-17,1.4075732231140137,13.0
Sum of contribution of events ≤ t,-17,0.12852954864501953,13.0
Sum of contribution of events > t,-18,1.4705712795257568,13.0
Sum of contribution of events ≤ t,-18,0.06553149223327637,13.0
Sum of contribution of events > t,-19,1.5361032485961914,13.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,13.0
Sum of contribution of events > t,0,-4.76837158203125e-07,14.0
Sum of contribution of events ≤ t,0,1.458613395690918,14.0
Sum of contribution of events > t,-1,0.0953831672668457,14.0
Sum of contribution of events ≤ t,-1,1.363229751586914,14.0
Sum of contribution of events > t,-2,0.376878023147583,14.0
Sum of contribution of events ≤ t,-2,1.0817348957061768,14.0
Sum of contribution of events > t,-3,0.5697815418243408,14.0
Sum of contribution of events ≤ t,-3,0.888831377029419,14.0
Sum of contribution of events > t,-4,0.6689732074737549,14.0
Sum of contribution of events ≤ t,-4,0.7896397113800049,14.0
Sum of contribution of events > t,-5,0.7260582447052002,14.0
Sum of contribution of events ≤ t,-5,0.7325546741485596,14.0
Sum of contribution of events > t,-6,0.7902038097381592,14.0
Sum of contribution of events ≤ t,-6,0.6684091091156006,14.0
Sum of contribution of events > t,-7,0.8548896312713623,14.0
Sum of contribution of events ≤ t,-7,0.6037232875823975,14.0
Sum of contribution of events > t,-8,0.9072716236114502,14.0
Sum of contribution of events ≤ t,-8,0.5513412952423096,14.0
Sum of contribution of events > t,-9,0.9584248065948486,14.0
Sum of contribution of events ≤ t,-9,0.5001881122589111,14.0
Sum of contribution of events > t,-10,1.0122244358062744,14.0
Sum of contribution of events ≤ t,-10,0.44638848304748535,14.0
Sum of contribution of events > t,-11,1.0549681186676025,14.0
Sum of contribution of events ≤ t,-11,0.4036448001861572,14.0
Sum of contribution of events > t,-12,1.0988795757293701,14.0
Sum of contribution of events ≤ t,-12,0.35973334312438965,14.0
Sum of contribution of events > t,-13,1.1437113285064697,14.0
Sum of contribution of events ≤ t,-13,0.31490159034729004,14.0
Sum of contribution of events > t,-14,1.186450719833374,14.0
Sum of contribution of events ≤ t,-14,0.27216219902038574,14.0
Sum of contribution of events > t,-15,1.2321126461029053,14.0
Sum of contribution of events ≤ t,-15,0.2265002727508545,14.0
Sum of contribution of events > t,-16,1.2721807956695557,14.0
Sum of contribution of events ≤ t,-16,0.1864321231842041,14.0
Sum of contribution of events > t,-17,1.3189771175384521,14.0
Sum of contribution of events ≤ t,-17,0.13963580131530762,14.0
Sum of contribution of events > t,-18,1.3739893436431885,14.0
Sum of contribution of events ≤ t,-18,0.08462357521057129,14.0
Sum of contribution of events > t,-19,1.458613395690918,14.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,14.0
Sum of contribution of events > t,0,-4.76837158203125e-07,15.0
Sum of contribution of events ≤ t,0,1.6658172607421875,15.0
Sum of contribution of events > t,-1,0.13322901725769043,15.0
Sum of contribution of events ≤ t,-1,1.5325877666473389,15.0
Sum of contribution of events > t,-2,0.5685985088348389,15.0
Sum of contribution of events ≤ t,-2,1.0972182750701904,15.0
Sum of contribution of events > t,-3,0.7238905429840088,15.0
Sum of contribution of events ≤ t,-3,0.9419262409210205,15.0
Sum of contribution of events > t,-4,0.8362796306610107,15.0
Sum of contribution of events ≤ t,-4,0.8295371532440186,15.0
Sum of contribution of events > t,-5,0.916358232498169,15.0
Sum of contribution of events ≤ t,-5,0.7494585514068604,15.0
Sum of contribution of events > t,-6,0.9777696132659912,15.0
Sum of contribution of events ≤ t,-6,0.6880471706390381,15.0
Sum of contribution of events > t,-7,1.0404956340789795,15.0
Sum of contribution of events ≤ t,-7,0.6253211498260498,15.0
Sum of contribution of events > t,-8,1.1051247119903564,15.0
Sum of contribution of events ≤ t,-8,0.5606920719146729,15.0
Sum of contribution of events > t,-9,1.1586997509002686,15.0
Sum of contribution of events ≤ t,-9,0.5071170330047607,15.0
Sum of contribution of events > t,-10,1.2117488384246826,15.0
Sum of contribution of events ≤ t,-10,0.4540679454803467,15.0
Sum of contribution of events > t,-11,1.2674334049224854,15.0
Sum of contribution of events ≤ t,-11,0.39838337898254395,15.0
Sum of contribution of events > t,-12,1.3107612133026123,15.0
Sum of contribution of events ≤ t,-12,0.355055570602417,15.0
Sum of contribution of events > t,-13,1.3545892238616943,15.0
Sum of contribution of events ≤ t,-13,0.31122756004333496,15.0
Sum of contribution of events > t,-14,1.4000601768493652,15.0
Sum of contribution of events ≤ t,-14,0.26575660705566406,15.0
Sum of contribution of events > t,-15,1.4421980381011963,15.0
Sum of contribution of events ≤ t,-15,0.223618745803833,15.0
Sum of contribution of events > t,-16,1.4940636157989502,15.0
Sum of contribution of events ≤ t,-16,0.1717531681060791,15.0
Sum of contribution of events > t,-17,1.542248010635376,15.0
Sum of contribution of events ≤ t,-17,0.12356877326965332,15.0
Sum of contribution of events > t,-18,1.6107196807861328,15.0
Sum of contribution of events ≤ t,-18,0.055097103118896484,15.0
Sum of contribution of events > t,-19,1.6658172607421875,15.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,15.0
Sum of contribution of events > t,0,0.0,16.0
Sum of contribution of events ≤ t,0,1.6287150382995605,16.0
Sum of contribution of events > t,-1,0.08001351356506348,16.0
Sum of contribution of events ≤ t,-1,1.548701524734497,16.0
Sum of contribution of events > t,-2,0.4615476131439209,16.0
Sum of contribution of events ≤ t,-2,1.1671674251556396,16.0
Sum of contribution of events > t,-3,0.6968801021575928,16.0
Sum of contribution of events ≤ t,-3,0.9318349361419678,16.0
Sum of contribution of events > t,-4,0.7909681797027588,16.0
Sum of contribution of events ≤ t,-4,0.8377468585968018,16.0
Sum of contribution of events > t,-5,0.8764822483062744,16.0
Sum of contribution of events ≤ t,-5,0.7522327899932861,16.0
Sum of contribution of events > t,-6,0.9505002498626709,16.0
Sum of contribution of events ≤ t,-6,0.6782147884368896,16.0
Sum of contribution of events > t,-7,1.0055201053619385,16.0
Sum of contribution of events ≤ t,-7,0.6231949329376221,16.0
Sum of contribution of events > t,-8,1.0600183010101318,16.0
Sum of contribution of events ≤ t,-8,0.5686967372894287,16.0
Sum of contribution of events > t,-9,1.1190197467803955,16.0
Sum of contribution of events ≤ t,-9,0.509695291519165,16.0
Sum of contribution of events > t,-10,1.1684072017669678,16.0
Sum of contribution of events ≤ t,-10,0.4603078365325928,16.0
Sum of contribution of events > t,-11,1.218858003616333,16.0
Sum of contribution of events ≤ t,-11,0.40985703468322754,16.0
Sum of contribution of events > t,-12,1.272608995437622,16.0
Sum of contribution of events ≤ t,-12,0.3561060428619385,16.0
Sum of contribution of events > t,-13,1.314180612564087,16.0
Sum of contribution of events ≤ t,-13,0.31453442573547363,16.0
Sum of contribution of events > t,-14,1.3559086322784424,16.0
Sum of contribution of events ≤ t,-14,0.27280640602111816,16.0
Sum of contribution of events > t,-15,1.4000325202941895,16.0
Sum of contribution of events ≤ t,-15,0.2286825180053711,16.0
Sum of contribution of events > t,-16,1.4405043125152588,16.0
Sum of contribution of events ≤ t,-16,0.18821072578430176,16.0
Sum of contribution of events > t,-17,1.5013511180877686,16.0
Sum of contribution of events ≤ t,-17,0.127363920211792,16.0
Sum of contribution of events > t,-18,1.5752360820770264,16.0
Sum of contribution of events ≤ t,-18,0.05347895622253418,16.0
Sum of contribution of events > t,-19,1.6287150382995605,16.0
Sum of contribution of events ≤ t,-19,0.0,16.0
Sum of contribution of events > t,0,0.0,17.0
Sum of contribution of events ≤ t,0,1.518476963043213,17.0
Sum of contribution of events > t,-1,0.06665444374084473,17.0
Sum of contribution of events ≤ t,-1,1.4518225193023682,17.0
Sum of contribution of events > t,-2,0.3921520709991455,17.0
Sum of contribution of events ≤ t,-2,1.1263248920440674,17.0
Sum of contribution of events > t,-3,0.5735900402069092,17.0
Sum of contribution of events ≤ t,-3,0.9448869228363037,17.0
Sum of contribution of events > t,-4,0.705146074295044,17.0
Sum of contribution of events ≤ t,-4,0.813330888748169,17.0
Sum of contribution of events > t,-5,0.7663629055023193,17.0
Sum of contribution of events ≤ t,-5,0.7521140575408936,17.0
Sum of contribution of events > t,-6,0.8350265026092529,17.0
Sum of contribution of events ≤ t,-6,0.68345046043396,17.0
Sum of contribution of events > t,-7,0.900261640548706,17.0
Sum of contribution of events ≤ t,-7,0.6182153224945068,17.0
Sum of contribution of events > t,-8,0.9496047496795654,17.0
Sum of contribution of events ≤ t,-8,0.5688722133636475,17.0
Sum of contribution of events > t,-9,0.9995601177215576,17.0
Sum of contribution of events ≤ t,-9,0.5189168453216553,17.0
Sum of contribution of events > t,-10,1.0541417598724365,17.0
Sum of contribution of events ≤ t,-10,0.46433520317077637,17.0
Sum of contribution of events > t,-11,1.0997354984283447,17.0
Sum of contribution of events ≤ t,-11,0.41874146461486816,17.0
Sum of contribution of events > t,-12,1.1473615169525146,17.0
Sum of contribution of events ≤ t,-12,0.37111544609069824,17.0
Sum of contribution of events > t,-13,1.198484182357788,17.0
Sum of contribution of events ≤ t,-13,0.3199927806854248,17.0
Sum of contribution of events > t,-14,1.2377216815948486,17.0
Sum of contribution of events ≤ t,-14,0.28075528144836426,17.0
Sum of contribution of events > t,-15,1.2765381336212158,17.0
Sum of contribution of events ≤ t,-15,0.24193882942199707,17.0
Sum of contribution of events > t,-16,1.3184516429901123,17.0
Sum of contribution of events ≤ t,-16,0.20002532005310059,17.0
Sum of contribution of events > t,-17,1.359750509262085,17.0
Sum of contribution of events ≤ t,-17,0.15872645378112793,17.0
Sum of contribution of events > t,-18,1.4323537349700928,17.0
Sum of contribution of events ≤ t,-18,0.08612322807312012,17.0
